Year,Vessel,Main_series,Calendarday,Date,Fish_No,Station_No,Gear,Pos_Lat_Dec,Pos_Long_Des,Fish_Length,Fish_Weight,Fish_Ovary,Fish_Liver,Fish_Viscera,Sex,Code,Fish_Maturity,Fish_Comment,Oto_Age,Oto_Spawnings,Oto_Spawn_Age,Oto_Type,Oto_Edge,Oto_Readab,Oocyte_Stage,Ooc_Mean_Dia,Ooc_SD,Ooc_Mean_95,Ooc_CI_Perc,Ooc_Max,Ooc_Min,Ooc_N,Ooc_Lc_Mean,Ooc_Lc_SD,Ooc_NG,Atres_Samp,Atres_N,Atres_Int,Atres_Slide,Atres_Tot_C,Capelin_Aug,Cod_SSB,Kola_Sep_Nov,Kola_Nov_Feb,Kola_Sep_Feb,Kola_Year,Fec_Mill,Fulton_K,Ln_Fec,Ln_K,Ln_Weight,Ln_Length,Ln_Ooc_Diam
1988,Andenes,Y,68,3/8/88,25,,Gillnet,,,72,3100,178.3,,,F,1,,,6,0,6,4,4,,v,695.53,,,,,,,,,4487,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.80743819,0.831,-0.213888772,-0.1857,8.03915739,4.27666612,6.54467414
1988,Andenes,Y,68,3/8/88,26,,Gillnet,,,71,3700,189,,,F,1,,,7,1,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1.034,,0.0332,8.2160881,4.26267988,
1988,Andenes,Y,68,3/8/88,27,,Gillnet,,,89,8100,380,,,F,1,,,8,1,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1.149,,0.1389,8.99961934,4.48863637,
1988,Andenes,Y,68,3/8/88,28,,Gillnet,,,63,2900,151,,,F,1,,,6,1,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1.16,,0.1482,7.97246602,4.14313473,
1988,Andenes,Y,68,3/8/88,29,,Gillnet,,,78,3900,206.2,,,F,1,,,7,0,7,4,4,,v,602.45,,,,,,,,,6644,,,,,,107,203.13,4.43,3.85,4.02,3.44,1.37629877,0.822,0.319397845,-0.1962,8.26873183,4.35670883,6.40100467
1988,Andenes,Y,68,3/8/88,30,,Gillnet,,,66,2700,108,,,F,1,,,6,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.939,,-0.0628,7.90100705,4.18965474,
1988,Andenes,Y,68,3/8/88,31,,Gillnet,,,61,2000,190.2,,,F,1,,,6,1,5,4,4,,v,718.81,,,,,,,,,4101,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.788067104,0.881,-0.238172035,-0.1265,7.60090246,4.11087386,6.57759707
1988,Andenes,Y,68,3/8/88,32,,Gillnet,,,63,2000,93,,,F,1,,,6,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,-0.2233,7.60090246,4.14313473,
1988,Andenes,Y,68,3/8/88,33,,Gillnet,,,66,3500,135,,,F,1,,,6,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1.217,,0.1967,8.16051825,4.18965474,
1988,Andenes,Y,68,3/8/88,34,,Gillnet,,,101,9100,424.7,,,F,1,,,8,0,8,4,4,,v,589.82,,,,,,,,,7040,,,,,,107,203.13,4.43,3.85,4.02,3.44,3.00158336,0.883,1.09913994,-0.1242,9.11602969,4.61512052,6.37981741
1988,Andenes,Y,68,3/8/88,35,,Gillnet,,,85,5500,745.9,,,F,1,,,7,0,7,4,4,,v,734.85,,,,,,,,,3861,,,,,,107,203.13,4.43,3.85,4.02,3.44,2.91175551,0.896,1.06875617,-0.1103,8.61250337,4.44265126,6.5996664
1988,Andenes,Y,68,3/8/88,36,,Gillnet,,,53,1500,113,,,F,1,,,5,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1.008,,0.0075,7.31322039,3.97029191,
1988,Andenes,Y,68,3/8/88,37,,Gillnet,,,65,2300,129.9,,,F,1,,,6,0,6,5,4,,v,660.94,,,,,,,,,5158,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.675122276,0.838,-0.392861455,-0.1773,7.7406644,4.17438727,6.49366306
1988,Andenes,Y,68,3/8/88,38,,Gillnet,,,103,9800,1169.4,,,F,1,,,9,0,9,4,4,,v,737.58,,,,,,,,,3822,,,,,,107,203.13,4.43,3.85,4.02,3.44,4.51948779,0.897,1.50839867,-0.1089,9.19013766,4.63472899,6.60337456
1988,Andenes,Y,68,3/8/88,39,,Gillnet,,,63,2200,144,,,F,1,,,6,1,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,-0.128,7.69621264,4.14313473,
1988,Andenes,Y,68,3/8/88,40,,Gillnet,,,66,2100,187.9,,,F,1,,,6,0,6,4,4,,v,797.55,,,,,,,,,3087,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.588018761,0.73,-0.530996425,-0.3141,7.64969262,4.18965474,6.68154453
1988,Andenes,Y,68,3/8/88,41,,Gillnet,,,87,7600,332,,,F,1,,,7,0,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1.154,,0.1433,8.93590353,4.46590812,
1988,Andenes,Y,68,3/8/88,42,,Gillnet,,,74,3100,248.9,,,F,1,,,7,0,7,4,4,,v,740.79,,,,,,,,,3777,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.950733684,0.765,-0.050521294,-0.2679,8.03915739,4.30406509,6.60771718
1988,Andenes,Y,68,3/8/88,43,,Gillnet,,,77,3400,333.6,,,F,1,,,7,0,7,4,4,,v,736.53,,,,,,,,,3837,,,,,,107,203.13,4.43,3.85,4.02,3.44,1.2942633,0.745,0.257941653,-0.2947,8.13153071,4.34380542,6.60194997
1988,Andenes,Y,68,3/8/88,44,,Gillnet,,,90,7600,745.8,,,F,1,,,8,0,8,4,4,,v,655.17,,,,,,,,,5283,,,,,,107,203.13,4.43,3.85,4.02,3.44,3.96896579,1.043,1.37850555,0.0416,8.93590353,4.49980967,6.48489474
1988,Andenes,Y,68,3/8/88,45,,Gillnet,,,70,3000,218.8,,,F,1,,,7,0,7,5,4,,v,706.69,,,,,,,,,4296,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.949161138,0.875,-0.052176697,-0.1339,8.00636757,4.24849524,6.5605921
1988,Andenes,Y,68,3/8/88,46,,Gillnet,,,96,8000,427.8,,,F,1,,,7,0,7,4,4,,v,639.97,,,,,,,,,5633,,,,,,107,203.13,4.43,3.85,4.02,3.44,2.42560792,0.904,0.886082182,-0.1007,8.98719682,4.56434819,6.4614213
1988,Andenes,Y,68,3/8/88,47,,Gillnet,,,57,1700,157.3,,,F,1,,,6,1,5,4,4,,v,761.97,,,,,,,,,3497,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.556810288,0.918,-0.585530693,-0.0856,7.43838353,4.04305127,6.63590718
1988,Andenes,Y,68,3/8/88,48,,Gillnet,,,75,3500,301,,,F,1,,,7,1,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,-0.1868,8.16051825,4.31748811,
1988,Andenes,Y,68,3/8/88,49,,Gillnet,,,71,3600,259.5,,,F,1,,,7,0,7,5,4,,v,673.77,,,,,,,,,4894,,,,,,107,203.13,4.43,3.85,4.02,3.44,1.28046183,1.006,0.247220818,0.0058,8.18868912,4.26267988,6.51288881
1988,Andenes,Y,68,3/8/88,50,,Gillnet,,,109,10600,1140.7,,,F,1,,,8,0,8,4,4,,v,788.75,,,,,,,,,3182,,,,,,107,203.13,4.43,3.85,4.02,3.44,3.67828962,0.819,1.30244787,-0.2003,9.26860928,4.69134788,6.67044941
1988,Andenes,Y,68,3/8/88,51,,Gillnet,,,116,15500,906.4,,,F,1,,,11,1,10,5,4,,v,531.51,,,,,,,,,9356,,,,,,107,203.13,4.43,3.85,4.02,3.44,8.48495989,0.993,2.13829517,-0.007,9.6485953,4.75359019,6.27572201
1988,Andenes,Y,68,3/8/88,52,,Gillnet,,,68,2500,156,,,F,1,,,6,0,6,5,4,,v,714.62,,,,,,,,,4167,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.656647709,0.795,-0.420607616,-0.2293,7.82404601,4.21950771,6.57175093
1988,Andenes,Y,68,3/8/88,53,,Gillnet,,,62,2200,145.8,,,F,1,,,6,1,5,5,4,,v,678.52,,,,,,,,,4801,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.705909691,0.923,-0.348267966,-0.08,7.69621264,4.12713439,6.51991396
1988,Andenes,Y,68,3/8/88,54,,Gillnet,,,61,1800,136.5,,,F,1,,,6,0,6,5,4,,v,723.48,,,,,,,,,4029,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.555765783,0.793,-0.587408327,-0.2319,7.49554194,4.11087386,6.5840729
1988,Andenes,Y,68,3/8/88,55,,Gillnet,,,57,1400,88.7,,,F,1,,,6,0,6,5,4,,v,744.92,,,,,,,,,3720,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.333763154,0.756,-1.09732366,-0.2798,7.24422752,4.04305127,6.61327683
1988,Andenes,Y,68,3/8/88,56,,Gillnet,,,59,1700,71.3,,,F,1,,,5,0,5,4,4,,v,586.39,,,,,,,,,7153,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.511913538,0.828,-0.669599539,-0.1891,7.43838353,4.07753744,6.3739851
1988,Andenes,Y,68,3/8/88,57,,Gillnet,,,50,1100,56.7,,,F,1,,,6,1,5,5,4,,v,710.52,,,,,,,,,4233,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.242402902,0.88,-1.41715405,-0.1278,7.00306546,3.91202301,6.5659971
1988,Andenes,Y,68,3/8/88,58,,Gillnet,,,67,2700,245.8,,,F,1,,,7,1,6,4,4,,v,684.94,,,,,,,,,4679,,,,,,107,203.13,4.43,3.85,4.02,3.44,1.16019458,0.898,0.148587732,-0.1079,7.90100705,4.20469262,6.52933124
1988,Andenes,Y,68,3/8/88,59,,Gillnet,,,67,2500,136.2,,,F,1,,,6,1,5,4,4,,v,680.03,,,,,,,,,4772,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.655484002,0.831,-0.422381382,-0.1849,7.82404601,4.20469262,6.52213691
1988,Andenes,Y,68,3/8/88,60,,Gillnet,,,67,2600,119.3,,,F,1,,,6,0,6,5,4,,v,617.79,,,,,,,,,6203,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.744013589,0.864,-0.29569598,-0.1456,7.86326672,4.20469262,6.42614859
1988,Andenes,Y,68,3/8/88,61,,Gillnet,,,55,1600,79,,,F,1,,,5,0,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,0.962,,-0.0391,7.37775891,4.00733319,
1988,Andenes,Y,68,3/8/88,62,,Gillnet,,,98,9800,471,,,F,1,,,7,0,7,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1.041,,0.0404,9.19013766,4.58496748,
1988,Andenes,Y,68,3/8/88,63,,Gillnet,,,57,1500,60,,,F,1,,,6,1,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,-0.2108,7.31322039,4.04305127,
1988,Andenes,Y,68,3/8/88,64,,Gillnet,,,58,1700,136.7,,,F,1,,,6,0,6,5,4,,v,649.37,,,,,,,,,5413,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.745161319,0.871,-0.294154548,-0.1378,7.43838353,4.06044301,6.47600266
1988,Andenes,Y,68,3/8/88,65,,Gillnet,,,86,6700,651,,,F,1,,,8,0,8,4,4,,v,580.79,,,,,,,,,7343,,,,,,107,203.13,4.43,3.85,4.02,3.44,4.7966731,1.053,1.56792257,0.052,8.80986281,4.4543473,6.36438925
1988,Andenes,Y,68,3/8/88,66,,Gillnet,,,102,8800,1156.4,,,F,1,,,9,1,8,5,4,,v,791.86,,,,,,,,,3148,,,,,,107,203.13,4.43,3.85,4.02,3.44,3.68950559,0.829,1.30549246,-0.1872,9.082507,4.62497281,6.67438461
1988,Andenes,Y,68,3/8/88,67,,Gillnet,,,56,1500,67,,,F,1,,,6,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.854,,-0.1577,7.31322039,4.02535169,
1988,Andenes,Y,68,3/8/88,68,,Gillnet,,,60,1700,122.5,,,F,1,,,6,1,5,5,4,,v,704.83,,,,,,,,,4327,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.535203623,0.787,-0.625108001,-0.2395,7.43838353,4.09434456,6.55795664
1988,Andenes,Y,68,3/8/88,69,,Gillnet,,,106,10800,837.9,,,F,1,,,8,0,8,4,4,,v,642.48,,,,,,,,,5573,,,,,,107,203.13,4.43,3.85,4.02,3.44,4.7009109,0.907,1.5477563,-0.0978,9.28730141,4.66343909,6.46533569
1988,Andenes,Y,68,3/8/88,70,,Gillnet,,,94,8000,704.9,,,F,1,,,7,0,7,4,4,,v,666.08,,,,,,,,,5050,,,,,,107,203.13,4.43,3.85,4.02,3.44,3.58770753,0.963,1.27751343,-0.0375,8.98719682,4.54329478,6.50140978
1988,Andenes,Y,68,3/8/88,71,,Gillnet,,,107,12700,609,,,F,1,,,8,0,8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1.037,,0.036,9.44935727,4.67282883,
1988,Andenes,Y,68,3/8/88,72,,Gillnet,,,94,8000,262,,,F,1,,,7,0,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,0.963,,-0.0375,8.98719682,4.54329478,
1988,Andenes,Y,68,3/8/88,73,,Gillnet,,,104,13600,1433.3,,,F,1,,,10,1,9,5,4,,v,668.41,,,,,,,,,5002,,,,,,107,203.13,4.43,3.85,4.02,3.44,7.22656563,1.209,1.97776391,0.1898,9.51782507,4.6443909,6.50490176
1988,Andenes,Y,68,3/8/88,74,,Gillnet,,,87,5800,262,,,F,1,,,7,0,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,0.881,,-0.1269,8.6656132,4.46590812,
1988,Andenes,Y,68,3/8/88,75,,Gillnet,,,60,2000,182.6,,,F,1,,,6,1,5,5,4,,v,674.78,,,,,,,,,4874,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.897374269,0.926,-0.108282259,-0.077,7.60090246,4.09434456,6.51438671
1988,Andenes,Y,68,3/8/88,76,,Gillnet,,,79,4800,327.5,,,F,1,,,8,1,7,5,4,,v,723.35,,,,,,,,,4031,,,,,,107,203.13,4.43,3.85,4.02,3.44,1.33407786,0.974,0.288240312,-0.0268,8.4763712,4.36944785,6.5838932
1988,Andenes,Y,68,3/8/88,77,,Gillnet,,,73,3300,189.7,,,F,1,,,7,1,6,5,4,,v,676,,,,,,,,,4850,,,,,,107,203.13,4.43,3.85,4.02,3.44,0.927730931,0.848,-0.075013533,-0.1645,8.10167775,4.29045944,6.51619308
1988,Andenes,Y,68,3/8/88,78,,Gillnet,,,89,5700,462,,,F,1,,,7,0,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,0.809,,-0.2125,8.64822145,4.48863637,
1987,GOS,Y,64,3/5/87,9,158,Trawl,70.15,17.1,82,4000,153.2,,,F,1,,,8,2,6,5,4,,v,444.23,,,,,,,,,15274,,,,,,157,121.71,4.7,3.93,4.15,3.65,2.32770673,0.725,0.844883547,-0.3209,8.29404964,4.40671925,6.09634245
1987,GOS,Y,64,3/5/87,14,158,Trawl,70.15,17.1,81,3000,340.3,,,F,1,,,8,0,8,5,4,,v,714.24,,,,,,,,,4173,,,,,,157,121.71,4.7,3.93,4.15,3.65,1.43447663,0.565,0.360800065,-0.5718,8.00636757,4.39444915,6.57121904
1987,GOS,Y,66,3/7/87,1,162,Trawl,68.42,12.37,52,900,85.5,,,F,1,,,5,0,5,5,4,,v,697.98,,,,,,,,,4444,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.38353134,0.64,-0.958333941,-0.4462,6.80239476,3.95124372,6.54819045
1987,GOS,Y,66,3/7/87,1,161,Trawl,68.42,12.37,86,5600,385.3,,,F,1,,,8,2,6,3,4,,v,722.17,,,,,,,,,4049,,,,,,157,121.71,4.7,3.93,4.15,3.65,1.57646124,0.88,0.455182614,-0.1273,8.63052188,4.4543473,6.58226057
1987,GOS,Y,66,3/7/87,2,161,Trawl,68.42,12.37,73,3200,167.2,,,F,1,,,6,0,6,4,4,,v,608.71,,,,,,,,,6459,,,,,,157,121.71,4.7,3.93,4.15,3.65,1.0852727,0.823,0.081831292,-0.1953,8.07090609,4.29045944,6.41134196
1987,GOS,Y,66,3/7/87,2,162,Trawl,68.42,12.37,59,1500,134.9,,,F,1,,,5,0,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,-0.3142,7.31322039,4.07753744,
1987,GOS,Y,66,3/7/87,3,162,Trawl,68.42,12.37,61,1400,73.4,,,F,1,,,6,0,6,5,4,,v,695.02,,,,,,,,,4496,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.333053597,0.617,-1.09945185,-0.4832,7.24422752,4.11087386,6.54394062
1987,GOS,Y,66,3/7/87,3,161,Trawl,68.42,12.37,52,1100,72,,,F,1,,,4,0,4,4,4,,v,637.45,,,,,,,,,5694,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.412609043,0.782,-0.885254761,-0.2455,7.00306546,3.95124372,6.45747584
1987,GOS,Y,66,3/7/87,4,161,Trawl,68.42,12.37,64,2100,161.2,,,F,1,,,6,0,6,5,4,,v,707.66,,,,,,,,,4280,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.696705553,0.801,-0.361392407,-0.2218,7.64969262,4.15888308,6.56196375
1987,GOS,Y,66,3/7/87,4,162,Trawl,68.42,12.37,60,1100,109.4,,,F,1,,,6,1,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,0.509,,-0.6748,7.00306546,4.09434456,
1987,GOS,Y,66,3/7/87,5,161,Trawl,68.42,12.37,69,3000,273.5,,,F,1,,,6,0,6,5,4,,v,682.92,,,,,,,,,4717,,,,,,157,121.71,4.7,3.93,4.15,3.65,1.30127645,0.913,0.263345667,-0.0908,8.00636757,4.2341065,6.52637772
1987,GOS,Y,66,3/7/87,5,162,Trawl,68.42,12.37,58,900,67.6,,,F,1,,,5,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,0.461,,-0.7738,6.80239476,4.06044301,
1987,GOS,Y,66,3/7/87,6,162,Trawl,68.42,12.37,61,1500,152.2,,,F,1,,,6,1,5,4,4,,v,747.95,,,,,,,,,3679,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.566460338,0.661,-0.568348213,-0.4142,7.31322039,4.11087386,6.61733613
1987,GOS,Y,66,3/7/87,6,161,Trawl,68.42,12.37,69,3000,162.4,,,F,1,,,6,0,6,5,4,,v,614.97,,,,,,,,,6281,,,,,,157,121.71,4.7,3.93,4.15,3.65,1.02539501,0.913,0.025077914,-0.0908,8.00636757,4.2341065,6.42157349
1987,GOS,Y,66,3/7/87,7,162,Trawl,68.42,12.37,63,1600,82.3,,,F,1,,,5,0,5,5,4,,v,695.02,,,,,,,,,4496,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.37343748,0.64,-0.985004678,-0.4465,7.37775891,4.14313473,6.54394062
1987,GOS,Y,66,3/7/87,7,161,Trawl,68.42,12.37,72,3300,207.9,,,F,1,,,6,1,5,3,4,,v,597.93,,,,,,,,,6782,,,,,,157,121.71,4.7,3.93,4.15,3.65,1.41615029,0.884,0.347942127,-0.1232,8.10167775,4.27666612,6.39347369
1987,GOS,Y,66,3/7/87,8,162,Trawl,68.42,12.37,64,1900,116.4,,,F,1,,,5,0,5,5,4,,v,687.1,,,,,,,,,4639,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.544765886,0.725,-0.607399144,-0.3219,7.54960917,4.15888308,6.53247984
1987,GOS,Y,66,3/7/87,8,161,Trawl,68.42,12.37,72,3000,214.4,,,F,1,,,6,0,6,5,4,,v,668.95,,,,,,,,,4991,,,,,,157,121.71,4.7,3.93,4.15,3.65,1.07863048,0.804,0.075692162,-0.2185,8.00636757,4.27666612,6.50570932
1987,GOS,Y,66,3/7/87,9,162,Trawl,68.42,12.37,61,1700,133.1,,,F,1,,,6,0,6,5,4,,v,784.36,,,,,,,,,3231,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.435709629,0.749,-0.830779246,-0.2891,7.43838353,4.11087386,6.6648681
1987,GOS,Y,66,3/7/87,9,161,Trawl,68.42,12.37,71,3100,126.5,,,F,1,,,5,0,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.866,,-0.1437,8.03915739,4.26267988,
1987,GOS,Y,66,3/7/87,10,161,Trawl,68.42,12.37,71,3300,289.1,,,F,1,,,7,2,5,3,4,,v,709.17,,,,,,,,,4255,,,,,,157,121.71,4.7,3.93,4.15,3.65,1.2423184,0.922,0.216979311,-0.0812,8.10167775,4.26267988,6.56409527
1987,GOS,Y,66,3/7/87,10,162,Trawl,68.42,12.37,61,1600,111.1,,,F,1,,,5,0,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.705,,-0.3497,7.37775891,4.11087386,
1987,GOS,Y,66,3/7/87,11,162,Trawl,68.42,12.37,64,2100,138.4,,,F,1,,,5,0,5,5,4,,v,649.11,,,,,,,,,5419,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.755244316,0.801,-0.280713985,-0.2218,7.64969262,4.15888308,6.47560219
1987,GOS,Y,66,3/7/87,11,161,Trawl,68.42,12.37,82,4500,352.7,,,F,1,,,6,0,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.816,,-0.2032,8.41183268,4.40671925,
1987,GOS,Y,66,3/7/87,12,162,Trawl,68.42,12.37,59,1600,104.4,,,F,1,,,5,0,5,5,4,,v,674.23,,,,,,,,,4885,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.514196939,0.779,-0.665148937,-0.2497,7.37775891,4.07753744,6.5135713
1987,GOS,Y,66,3/7/87,12,161,Trawl,68.42,12.37,83,4400,221.3,,,F,1,,,6,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,-0.262,8.38935982,4.41884061,
1987,GOS,Y,66,3/7/87,13,162,Trawl,68.42,12.37,63,1600,135.7,,,F,1,,,5,0,5,4,4,,v,671.62,,,,,,,,,4937,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.67539347,0.64,-0.392459839,-0.4465,7.37775891,4.14313473,6.5096927
1987,GOS,Y,66,3/7/87,14,162,Trawl,68.42,12.37,54,1100,66.1,,,F,1,,,5,0,5,5,4,,v,701.29,,,,,,,,,4387,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.292744402,0.699,-1.2284554,-0.3587,7.00306546,3.98898405,6.5529215
1987,GOS,Y,66,3/7/87,15,162,Trawl,68.42,12.37,56,1200,123,,,F,1,,,5,0,5,5,4,,v,743.46,,,,,,,,,3740,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.465286397,0.683,-0.765102155,-0.3808,7.09007684,4.02535169,6.61131496
1987,GOS,Y,66,3/7/87,16,162,Trawl,68.42,12.37,61,1600,121.9,,,F,1,,,5,0,5,4,4,,v,753.15,,,,,,,,,3610,,,,,,157,121.71,4.7,3.93,4.15,3.65,0.445281337,0.705,-0.809048979,-0.3497,7.37775891,4.11087386,6.62426441
1987,GOS,Y,66,3/7/87,20,158,Trawl,70.15,17.1,57,1000,106,,,F,1,,,5,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,-0.6162,6.90775528,4.04305127,
1987,GOS,Y,66,3/7/87,23,158,Trawl,70.15,17.1,56,1000,120,,,F,1,,,5,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,0.569,,-0.5631,6.90775528,4.02535169,
1987,GOS,Y,66,3/7/87,24,158,Trawl,70.15,17.1,59,1000,110,,,F,1,,,5,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0.487,,-0.7197,6.90775528,4.07753744,
1986,Myre,Y,64,3/5/86,1,,,,,82,4900,265.3,,,F,1,,,8,1,7,5,4,,v,613.15,,,,,,,,,6332,,,,,,1087,198.94,4.53,3.7,4,3.69,1.68856529,0.889,0.523879228,-0.118,8.49699048,4.40671925,6.4186096
1986,Myre,Y,64,3/5/86,2,,,,,89,6200,592.6,,,F,1,,,8,1,7,4,4,,v,687.91,,,,,,,,,4624,,,,,,1087,198.94,4.53,3.7,4,3.69,2.76463022,0.879,1.01690689,-0.1284,8.73230457,4.48863637,6.53365802
1986,Myre,Y,64,3/5/86,5,,,,,72,3300,314.5,,,F,1,,,6,1,5,4,4,,v,742.59,,,,,,,,,3752,,,,,,1087,198.94,4.53,3.7,4,3.69,1.19346276,0.884,0.176858964,-0.1232,8.10167775,4.27666612,6.61014408
1986,Myre,Y,64,3/5/86,6,,,,,94,8500,691.7,,,F,1,,,8,1,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1.023,,0.0231,9.04782144,4.54329478,
1986,Myre,Y,64,3/5/86,8,,,,,71,3000,273.1,,,F,1,,,7,0,7,5,4,,v,635.21,,,,,,,,,5749,,,,,,1087,198.94,4.53,3.7,4,3.69,1.57999497,0.838,0.457421663,-0.1765,8.00636757,4.26267988,6.45395565
1986,Myre,Y,64,3/5/86,9,,,,,95,7800,438,,,F,1,,,9,1,8,5,4,,v,576,,,,,,,,,7511,,,,,,1087,198.94,4.53,3.7,4,3.69,3.30022986,0.91,1.19399212,-0.0946,8.96187901,4.55387689,6.35610766
1986,Myre,Y,64,3/5/86,10,,,,,72,3100,261.6,,,F,1,,,6,0,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0.831,,-0.1857,8.03915739,4.27666612,
1986,Myre,Y,64,3/5/86,11,,,,,79,3800,297.5,,,F,1,,,6,0,6,5,4,,v,666.47,,,,,,,,,5042,,,,,,1087,198.94,4.53,3.7,4,3.69,1.51178531,0.771,0.413291277,-0.2604,8.24275635,4.36944785,6.50199513
1986,Myre,Y,64,3/5/86,12,,,,,54,1600,85.7,,,F,1,,,5,0,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1.016,,0.016,7.37775891,3.98898405,
1986,Myre,Y,64,3/5/86,13,,,,,69,2700,252.4,,,F,1,,,6,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0.822,,-0.1961,7.90100705,4.2341065,
1986,Myre,Y,64,3/5/86,15,,,,,76,3700,131.8,,,F,1,,,5,0,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,0.843,,-0.1709,8.2160881,4.33073334,
1986,Myre,Y,64,3/5/86,16,,,,,73,2900,173.4,,,F,1,,,6,0,6,5,4,,v,644.05,,,,,,,,,5536,,,,,,1087,198.94,4.53,3.7,4,3.69,0.966444679,0.745,-0.03413122,-0.2937,7.97246602,4.29045944,6.46777636
1986,Myre,Y,64,3/5/86,17,,,,,95,7200,712.4,,,F,1,,,9,1,8,4,4,,v,628.28,,,,,,,,,5924,,,,,,1087,198.94,4.53,3.7,4,3.69,4.24542292,0.84,1.44584144,-0.1746,8.88183631,4.55387689,6.44298593
1986,Myre,Y,64,3/5/86,18,,,,,122,21500,2434,,,F,1,,,15,6,9,5,4,,v,622.29,,,,,,,,,6081,,,,,,1087,198.94,4.53,3.7,4,3.69,14.8850651,1.184,2.70035837,0.1689,9.97580821,4.80402104,6.43340622
1986,Myre,Y,64,3/5/86,19,,,,,69,2800,146.5,,,F,1,,,5,0,5,4,4,,v,576.06,,,,,,,,,7509,,,,,,1087,198.94,4.53,3.7,4,3.69,1.10353361,0.852,0.098517404,-0.1598,7.9373747,4.2341065,6.35621182
1986,Myre,Y,64,3/5/86,20,,,,,135,30000,2878.4,,,F,1,,,14,5,9,5,4,,v,874.93,,,,,,,,,2397,,,,,,1087,198.94,4.53,3.7,4,3.69,7.01510214,1.219,1.94806527,0.1983,10.3089527,4.90527478,6.77414388
1986,Myre,Y,64,3/5/86,21,,,,,69,2900,113,,,F,1,,,6,0,6,4,4,,v,466.5,,,,,,,,,13363,,,,,,1087,198.94,4.53,3.7,4,3.69,1.50449164,0.883,0.40845506,-0.1247,7.97246602,4.2341065,6.14525802
